articles,refs,candidate,rouge1,rouge2,rogueL,rogueLs,chrf
"By Stephen McGrathCurtea de Arges, Romania The 65-million-year-old Asprete was first discovered by a biology student in 1956, and for decades it has teetered on the brink of extinction. ""After many years trying to save [it], people were telling us that the species was extinct,"" Nicolae Craciun, a 59-year-old biologist, told the BBC. ""But we were sure they still existed."" The Asprete, a small nocturnal fish that hides under rocks, has an uncertain future and faces myriad threats. Official estimates number the population at around 10-15 specimens, which are thought to exist on a 1km (0.6 mile) stretch of the shallow, rocky Valsan. This compares with around 200 specimens in the early 2000s. But a small team of scientists and conservationists are campaigning to save the endemic fish species, also known as Romanichthys valsanicola. And they have been encouraged by a recent discovery in the river. 'One of the biggest rewards' One day in late October, Andrei Togor, a 31-year-old fish biologist, was monitoring angling fish species of the Asprete when he discovered 12 specimens in a small section of the Valsan river. ""Having an Asprete in front of our eyes was fantastic,"" he told the BBC. ""It's one of the biggest rewards a field biologist can get."" The Asprete is a so-called living fossil, which means it has survived for millions of years largely unchanged. But a mere six decades of human activity has severely impacted its habitat and population. One of the major impacts on the species has been a series of hydroelectric dams, built on the mountainous river network under Romania's communist regime in the late 1960s. Until then, the Asprete is thought to have inhabited around 30km of the Valsan as well as two parallel rivers: the Arges and Raul Doamnei. ""It disappeared from the Raul Doamnei because there was no water any more. For one year the riverbed was almost dry,"" says Andrei Togor. ""The communist plan didn't care about this endemic species. This fish is so rare because of humans."" During the spring, prominent mountain climber and conservationist Alex Gavan decided to use his public profile to raise awareness of the Asprete, which means ""the rough"" in Romanian. ""I spent my childhood on the Valsan,"" he says. ""The legends about the fish then were like myths, people wondered whether they were still in the river."" Together with biologist Nicolae Craciun and several others, he drafted an action plan to save the prehistoric fish. ""It was done with volunteers and our own money,"" he says. ""To save this species would be an inspiration that not all is lost."" On a bright morning in early November, mountain rescue worker Adrian Dascalescu stands on a mountain road adjacent to a large hydroelectric dam. He remembers the dams being built. ""I saw that water was missing on the Valsan, half of what it was before,"" he says. ""I used to see the fish and then it became less visible."" As we venture along the bumpy mountain road we pass several logging sites. Deforestation is just one of many additional pressures on the river that threaten the survival of the living fossil fish. Other threats include river fragmentation, habitat degradation, illegal waste disposal, and the theft of riverbed gravel and large stones. ""Many people take rocks and sand from the river to use in construction,"" he explains, as the river gushes through the rich alpine landscape. The Asprete is included on the critically endangered species list of the Berne Convention of European Wildlife and Natural Habitats. Its environment is protected by law as an EU Natura 2000 site and as part of the Valsan Valley Nature Reserve. But campaigners complain that rules are still ignored. An official 2016 plan by Romania's environment ministry, seen by the BBC, appears to back up arguments from campaigners that Hidroelectrica, the state-owned company that manages the dams, is failing to observe regulations on how much water it should release downstream. Even by the state's own admission, this threatens the Asprete. ""The flow of the river decreases to zero, immediately downstream of [the dam]. In the summer season, the decrease in downstream accumulation flow is sometimes extremely severe,"" the document states. Another document by the National Agency for Environmental Protection states: ""For the Asprete, the most important species of fish in the area, the main danger is the non-compliance with the easement flow from the Valsan dam."" ""It's unacceptable and me and my team are here to change that,"" says Alex Gavan. The BBC has approached Hidroelectrica for comment but has not received an official response. Off the record, they insisted they listened to the environmental protection agency and respected all Romania's rules. The action plan to save the Asprete also includes ecological restoration of the Valsan river basin, an around-the-clock warden, raising local awareness — and, ultimately, a riverside conservation centre that will double up as a captive breeding facility. ""Having some Asprete in captivity could be a back-up, should a catastrophe occur on the river,"" says Nicolae Craciun, adding that they could potentially repopulate the Arges and Raul Doamnei rivers. Alex Gavan says the action plan will require millions of euros in funding, and he sees it as significant as it will be signed by ministerial order. ""It will be the roadmap to save the Asprete."" Read more stories from Romania: As with all conservation projects where humans lay waste to the wilderness, it is a race against time. However, the recent discovery of 12 Asprete has raised hopes that the population is more abundant than official estimates suggest. ""The Asprete is a living fossil, they need to be protected with the utmost importance by scientists and conservationists,"" says Mr Craciun. ""They are witnesses of evolution."" And for Andrei Togor, the survival of the fish is ""a barometer to the health of our planet."" ""It was here 65 million years ago. People cannot just destroy it in 50 years — it's not right,"" he says.","['On a tiny stretch of the fast-flowing Valsan river in Romania lives one of the rarest fish in Europe, and quite possibly the world.']","[""The Asprete is one of Romania's most endangered fish species, according to conservationists.""]",0.25641025641025644,0.05405405405405406,0.20512820512820512,0.20512820512820512,21.844598739278506
"By Judith BurnsEducation reporter From next year, the new GCSE will require pupils in England to study two religions but not humanism. The parents fear excluding humanism may lead children to believe religion ""has a monopoly on truth and on morality"". In February, former Archbishop of Canterbury the Right Reverend Lord Williams urged a government rethink. He was among 28 religious leaders to sign a letter urging the government to allow students ""the option of systematic study of humanism in GCSE"". 'Lack of parity' The three claimants asking for judicial review of the government's decision are all parents of children due to take GCSEs in the next few years. ""I completely recognise the importance of children learning about the different religions, especially in our increasingly diverse society,"" said Kate Bielby, from Somerset, whose daughter Daisy is 12. ""What I object to is the lack of parity between religious beliefs and non-religious worldviews in the school curriculum, which in the eyes of children may well lead to the belief that religion, in whatever form, has a monopoly on truth and on morality. ""This is not accurate, it reflects neither the views of the population nor the traditions of the country, and we shouldn't be encouraging our children to believe it."" The one-day High Court challenge is backed by the British Humanist Association (BHA). Chief executive Andrew Copson said the new subject content amounted to a breach of the government's obligations to ensure a broad and balanced religious studies syllabus. ""The law is clear that when teaching about religions and beliefs, schools should follow a broad and balanced syllabus which includes both religious and non-religious worldviews like humanism on an equal footing,"" he said. ""The religious studies GCSE is therefore incompatible with the rights of non-religious parents and the entitlement of young people to an education that does not indoctrinate them, even by omission. ""It amounts to a breach of the government's obligations and that is what we are seeking the court to affirm, in line with overwhelming public and professional opinion."" Faiths included The proposed course will require pupils to study two faiths and aims to develop a stronger understanding of the central role of religion in British culture. The faiths included are: The Department for Education launched the plans a year ago, saying it had worked closely with experts from all the major faith groups to develop the ""more academically rigorous qualification"", which it maintains will allow students to choose options that can include humanism and other religious beliefs. A ruling on the challenge is expected within the next few months.",['Three families are due in court on Tuesday to challenge the decision to exclude non-religious beliefs from the new religious studies GCSE syllabus.'],"[""Three parents have asked a High Court to overturn the government's decision to allow children to study humanism in GCSEs.""]",0.3111111111111111,0.046511627906976744,0.26666666666666666,0.26666666666666666,24.716987711555515
"The Watling Street railway bridge on the A5 in Hinckley saw crashes almost once a fortnight on average in the year to the end of March, Network Rail said. Its list of the most commonly struck bridges also included structures in Dudley, Cambridgeshire and Norfolk. However, the organisation said there had been an 11% decrease in bridge crashes compared to the previous year. Network Rail said there was an average of five railway bridge crashes per day nationally, with repairs costing an average of £13,000 per strike. It has started a new awareness campaign ahead of an expected increase in traffic encouraging lorry drivers to familiarise themselves with the height of their vehicle before setting off. Chairman Sir Peter Hendy said: ""We've done a lot of work with partners across the industry in recent years to tackle bridge strikes, and whilst it's encouraging to see our work is paying off with numbers now on the decline, there's a lot more to be done to cut the unnecessary delays, costs and safety risks they pose."" 'Simple steps' Network Rail, which looks after about 10,000 bridges over roads, has also written to operators of large vehicle fleets warning they could lose their licence if they fail to have measures in place to minimise the risk of drivers misjudging height restrictions. Senior structures adviser at Highways England, Hideo Takano, said: ""Around two-thirds of bridge strikes on our roads are caused by vehicles carrying a load. ""So to reduce the risk of this happening, we urge all drivers to follow these simple steps: Know your height, plan your route and secure your load."" Most frequently struck bridges in 2019-20 1. Watling Street, Hinckley, Leicestershire - struck 25 times 2. Bromford Road, Oldbury, West Midlands - struck 24 times 3. St John's Street, Lichfield, Staffordshire - struck 23 times 4. Stuntney Road, Ely, Cambridgeshire - struck 19 times 5. Abbey Farm, Thetford, Norfolk - struck 16 times 6. Thurlow Park Road, Tulse Hill, London - struck 14 times 7= Carlisle Road, Cleland, North Lanarkshire - struck 13 times 7= Harlaxton Road, Grantham, Lincolnshire - struck 13 times 7= Stonea Road, Stonea, Cambridgeshire - struck 13 times 10= Coddenham Road, Needham Market, Suffolk - struck 11 times 10= Lower Downs Road, Wimbledon, London - struck 11 times Source: Network Rail Follow BBC East Midlands on Facebook, Twitter, or Instagram. Send your story ideas to eastmidsnews@bbc.co.uk.","['A low bridge in Leicestershire has been dubbed the ""most bashed"" in Britain after being struck 25 times in a year.']","['A railway bridge in Leicestershire has been struck 25 times in the first five months of 2019-20, according to a report.']",0.5581395348837208,0.3414634146341463,0.5116279069767442,0.5116279069767442,50.20285301798558
"It also advises doctors to go beyond simply recommending diet and exercise. Instead, they should focus on the root causes of weight gain and take a holistic approach to health. The guideline, which was published in the Canadian Medical Association Journal on Tuesday, specifically admonished weight-related stigma against patients in the health system. ""The dominant cultural narrative regarding obesity fuels assumptions about personal irresponsibility and lack of willpower and casts blame and shame upon people living with obesity,"" the guideline, which is intended to be used by primary care physicians in diagnosing and treating obesity in their daily practice, states. Ximena Ramos-Salas, the director of research and policy at Obesity Canada and one of the guideline's authors, said research shows many doctors discriminate against obese patients, and that can lead to worse health outcomes irrespective of their weight. ""Weight bias is not just about believing the wrong thing about obesity,"" she told the BBC. ""Weight bias actually has an effect on the behaviour of healthcare practitioners."" The rate of obesity has tripled over the past three decades in Canada, and now about one in four Canadians is obese according to Statistics Canada. The guideline had not been updated since 2006. The new version was funded by Obesity Canada, the Canadian Association of Bariatric Physicians and Surgeons and the Canadian Institutes of Health Research through a Strategy for Patient-Oriented Research grant. Although the latest advice still recommends using diagnostic criteria like the body mass index (BMI) and waist circumference, it acknowledges their clinical limitations and says doctors should focus more on how weight impacts a person's health. Small reductions in weight, of about 3-5%, can lead to health improvements and an obese person's ""best weight"" might not be their ""ideal weight"" according to BMI, the guideline says. It emphasises that obesity is a complex, chronic condition that needs lifelong management. ""For a long time we've associated obesity as a lifestyle behaviour... It's been a lot of shame and blame before,"" Ms Ramos-Salas says. ""People living with obesity need support like people living with any other chronic disease."" But instead of simply advising patients to ""eat less, move more"", the guideline encourages doctors to provide supports along the lines of psychological therapy, medication and bariatric surgery like gastric-bypass surgery. The guideline doesn't completely do away with standard weight-loss advice. ""All individuals, regardless of body size or composition, would benefit from adopting a healthy, well-balanced eating pattern and engaging in regular physical activity,"" it says. However, it notes that keeping the weight off is often difficult because the brain will compensate by feeling more hungry, thus encouraging people to eat more. Many studies have shown that most people who lose weight on a diet gain it back. ""Diets don't work,"" Ms Ramos-Salas says. Physicians should also ask permission before discussing a patient's weight, and work with them to focus on health goals that matter to them, instead of just telling them to cut calories.","[""Obesity should be defined by a person's health - not just their weight, says a new Canadian clinical guideline.""]",['A new guideline on treating obesity has been released.'],0.2857142857142857,0.07692307692307691,0.21428571428571427,0.21428571428571427,19.845345330250076
"The British Pregnancy Advisory Service (BPAS), which provides abortion care, wants Boots and other pharmacies to reduce the cost of emergency contraception Levonelle. Boots told the BPAS it wanted to avoid ""incentivising inappropriate use"". The company said it was ""disappointed by the focus"" BPAS had taken. Currently, the progestogen-based drug Levonelle costs £28.25 in Boots, and its non-branded equivalent is £26.75. But the branded drug costs £13.50 at Tesco and a generic version is £13.49 in Superdrug. However, Superdrug charges £27 for Levonelle and £35 for an alternative emergency contraceptive pill, EllaOne. 'Affordable price' BPAS lobbied Boots to reduce the cost of the pill to make it more accessible for women having difficulty getting the drug quickly on the NHS. Clare Murphy, BPAS director of external affairs, said: ""Most people believe women should be able to access emergency contraception from pharmacies at an affordable price."" But the chief pharmacist at Boots UK, Marc Donovan, said: ""In our experience, the subject of [emergency hormonal contraception] polarises public opinion and we receive frequent contact from individuals who voice their disapproval of the fact that [Boots] chooses to provide this service. ""We would not want to be accused of incentivising inappropriate use, and provoking complaints, by significantly reducing the price of this product."" He added that the chemist wanted to avoid the pill ""being misused or overused"". MP Yvette Cooper told Boots on Twitter: ""This is patronising and pathetic - keeping emergency contraception price too high cos you don't trust women and are scared of critics."" When asked to explain their stance, Boots released a statement saying the price of emergency contraception included ""a professional healthcare consultation"". It said: ""This consultation helps support customers in their choice by examining an individual's full medical history and any potential drug interactions."" 'Better access' Sandra Gidley, chair of Royal Pharmaceutical Society England, said it wanted to see all community pharmacies in England supplying emergency contraception free through the NHS. ""NHS emergency contraception services have been available free through pharmacies in Scotland and Wales for some time and we would like to see that replicated across the whole of the country so women get better access, regardless of their ability to pay."" The morning after pill can be taken in the days after unprotected sex to prevent pregnancy. In England, Levonelle and EllaOne are free of charge from most sexual health clinics, most GP surgeries and most NHS walk-in centres or urgent care centres - but they are free only to women in certain age groups from pharmacies in some parts of the country. In Scotland and Wales, the emergency contraceptive pill is available free of charge on the NHS from pharmacies, GPs and sexual health clinics. In Northern Ireland, some pharmacies allow it to be bought on the NHS, and it is available free of charge from sexual health clinics and GPs.",['Boots has been accused of refusing to cut the cost of one of its morning-after pills for fear of criticism from campaigners.'],"['The price of an emergency contraceptive pill is to be reduced to help prevent pregnancy, a pharmacist has said.']",0.1904761904761905,0.0,0.09523809523809525,0.09523809523809525,17.897992081096074
"By Jenny HillBBC News, Dresden Announcing the measures at the weekend, Chancellor Angela Merkel said that an existing ""lockdown light"", which closed bars, restaurants, arts and leisure facilities at the beginning of November, had not done enough to tackle Germany's second wave. The country has experienced record numbers of infections and deaths in the past fortnight and intensive care units are filling up. What are Germany's lockdown measures? There'll be no let up over New Year either. No gatherings on the streets will be allowed, and the sale of fireworks is prohibited - many Germans like to celebrate Silvester, as it's called here, with a bang. For a country that cherishes its Christmas traditions there are precious few joyful tidings. In normal times, Dresden's old market square would be crammed with people enjoying its world-famous Christmas market. The city's Christmas lights still twinkle but the streets are quiet and, even before shops here were ordered to close, business was hardly booming. ""It hurts,"" said Astrid Rademacher as she rearranged silver decorations and antique glassware in her shop. The government has promised more financial aid to affected businesses, and has taken on new debt in order to fund rescue packages. But asked whether her business could survive, she's unsure. ""I hope, I hope. We will see. If we get some help, we will see."" A few doors down, Mario Somplatzki, whose shop sells the elegant carved wooden figures and decorations for which this region is famous, said that, despite the economic pain, it was the right decision - one which, he said, should have been made sooner. ""I think it's a good decision because there are no other plans right now."" Recent surveys suggest that the majority of Germans support, if reluctantly, the measures described by President Frank Walter Steinmeier on Monday as the most severe restrictions on public and private life in post-war German history. But what's gone wrong for the country that came so successfully through the first wave of the pandemic? Some blame Germany's regional leaders who, until now, have dithered, bickered and resisted Angela Merkel's calls for a tougher nationwide response. And Prof Iris Pigeot, director of the Leibniz Institute for Prevention Research and Epidemiology, says that ""people do not follow all the regulations that they're told. We had to reduce our contacts by about 75% but I think that didn't work"". She's concerned. ""New Year's Eve and Christmas could be a complete nightmare with increasing numbers, increasing numbers of deaths."" Impatience for German vaccine Inevitably, as Britain and the US start vaccination programmes using a German-developed vaccine, there is growing impatience here that Germany is still, along with other EU countries, waiting for European regulators to approve it. It's anticipated vaccination rollout can begin before the end of the year, with the health minister suggesting that 60% of the population could be vaccinated by the summer. And already, among the snow-covered forests of south-west Germany, one family firm is working around the clock. For decades, Binder GmbH has manufactured storage units for medical and scientific research facilities. Now its freezers, which can transport and store the Pfizer-BioNTech vaccine at the required -70C, are in demand, and not only from domestic customers. ""We are producing a high four-digit number of freezers a year,"" says CEO Peter Binder. ""We are a handful of leading manufacturers in the world making that product but we have to serve the globe."" Hope, perhaps. But for Germany this Christmas, little cheer.","[""Few Germans had expected to enjoy all the trappings of a traditional Christmas this year but new countrywide restrictions, which come into force on Wednesday, will limit festivities to the smallest of family gatherings. No carolling, no parties and even Germany's much loved glühwein stalls will close, as drinking outdoors is banned.""]","[""Germany has imposed strict restrictions on all activities in its capital, Dresden, as part of the country's response to the first wave of the pandemic.""]",0.27499999999999997,0.025641025641025637,0.125,0.125,21.288865746308634
"By Roland HughesBBC News The ferry sank in April 2014 causing the deaths of 304 people, and now sits on its side on the sea bed. Experts say the salvage operation could be complicated by a number of factors. But the government is hopeful it can be lifted in one piece - and has put forward plans for how to do so. The ferry sank in waters between 37 and 43 metres (121 and 141 feet) deep. While salvage operations have been undertaken in deeper seas, the site of the Sewol is subject to dangerous currents and, on the surface, heavy winds. Two options At a press conference on 10 April, South Korea's Ministry of Oceans and Fisheries outlined how the ship could be lifted. The ministry said a recovery of the ship in one piece was ""risky, but technically possible"". First option Second option One option would see 93 holes drilled in the side of the ferry to allow chains to be attached. The ferry would then be lifted by cranes placed on boats, before being moved onto a floating dock on the surface of the sea. A second option would see the Sewol lifted to a shallower part of the sea bed where there is better visibility. It would then be gradually lifted until it reached an area with weaker currents. Lee Kyu-yeul, the head of the ministry's salvage task force, said he preferred the second option. ""For plan one, there is a risk that the ferry could be destroyed into pieces if the crane wires fail to sustain it due to unexpected strong currents,"" he said. Tunnel in the sand John Noble, a director with Constellation Marine Services, a salvage company, said there was a third possible option. ""They could try and get slings around the hull and lift it up that way,"" he said. ""It depends on the sea bed. If it's sand, you can bury a tunnel underneath the hull to hook the sling there. But if it's rock, they would have to blast some of it away."" Mr Noble said the recovery would be ""very, very different"" to that of the Costa Concordia cruise ship, which was raised using inflatable tanks after capsizing in Italy in January 2012. He said: ""It won't be anything like the type of salvage operation you had with the Costa Concordia - in design and from a finance point of view."" The final cost of the operation is likely to be made public only once the salvage company is announced. But some reports in South Korea say it could cost as much as $137m (£92m). 'Much more tricky' Mark Hoddinott, the general manager of the International Salvage Union, said: ""It sounds like they will try and lift it in one piece, mainly because they suspect there are still bodies on board and they don't want to break it up. ""This will make it much more tricky. The easiest thing would be to cut it into sections and lift the smaller pieces, which isn't that challenging, technically. ""So this is going to require very careful rigging to lift it. And they are going to have to spend a lot of time ensuring that the ship isn't going to break in two."" Mr Hoddinott also warned of another potential major obstacle. ""One of the biggest issues is that these ships do tend to fill up with mud if they've been underwater for any amount of time. ""So if it is full of mud, that will present a real issue as it will make it much heavier to lift.""","[""South Korea's president has promised the wreckage of the Sewol ferry will be raised at the earliest opportunity. But is it that straightforward?""]",['South Korea is planning to lift a ferry that sank in the South Korean Sea in 2014.'],0.2926829268292683,0.05128205128205128,0.19512195121951217,0.19512195121951217,20.3866031613789
"A mobile testing unit has been set up outside Peter's Food Service unit in Bedwas, Caerphilly. The pies and pasties maker said it had been ""working in a Covid environment for seven months"" with safety measures reviewed on a weekly basis. Caerphilly was the first county in Wales to be placed in a local lockdown following a spike in cases. A total of 61 more people have just tested positive for coronavirus in the county, according to daily figures published by Public Health Wales on Tuesday. Peter's Food Service said as ""soon as a colleague informs us that they have received a positive result they are excluded from site and we contact the local authorities to ensure that the track and trace process is implemented"". It said any employee regarded as a direct contact of a worker who tests positive is ""also immediately excluded from site"". Last week, four staff tested positive and a further six who were excluded have since tested positive for Covid-19. It said it had also been informed about a further nine cases, of which ""we reasonably believe seven are unrelated to any other site case"". The company said health officials wanted to ""understand if there is the potential for onward transmission within the factory environment and determine if Peter's are likely to see a greater number of cases within the coming week"". Aneurin Bevan University Health Board, which manages local health services, has been asked to comment. It has set up a temporary test centre at Senghenydd, Caerphilly, for residents by appointment only, and a ""walk-up"" test centre at Caerphilly Leisure Centre. There were outbreaks affecting workers at other food firms at Anglesey, Wrexham and Merthyr Tydfil over the summer.",['More than 600 workers at a food factory are being tested for coronavirus after 19 colleagues tested positive.'],['Workers at a food firm have been excluded from site following a spike in coronavirus cases.'],0.29411764705882354,0.18750000000000003,0.29411764705882354,0.29411764705882354,35.17791806153387
"By Jackie O'BrienBBC Scotland news Prof James Hunter's comment comes as crofters in Assynt prepare to mark 25 years since the North Lochinver Estate was brought into public ownership. He said the same powers used for community buyouts of land and buildings could be used for ""portable assets"". These include the Lewis Chessmen and the St Ninian's Isle Treasure, he said. The items are held in museums in Edinburgh and London. More than 90 chessmen were found beneath a sand dune near Uig on the west coast of Lewis in the early 19th Century. The pieces are thought to have been carved in Norway in the 12th Century, and may have been buried to keep them safe before being traded in Ireland. Six of the Lewis Chessmen from the British Museum are on long-term loan to Museum nan Eilean in Stornoway in Lewis. The new museum was officially opened by First Minister Nicola Sturgeon last year. 'Back in Highlands' The St Ninian's Isle Treasure from Shetland is the only Scottish hoard of fine metalwork from 750-825AD to survive in its entirety. It is held in the collections of National Museums Scotland. Prof Hunter, Emeritus Professor of History at the University of the Highlands and Islands, said community buyouts have been successful in terms of putting land into public hands. But he told BBC Scotland: ""There are an awful lot of more portable assets that were taken out of places, like the Highlands, in the past and arguably could be back here again. ""I think of the Lewis Chessmen from Lewis and the St Ninian's Isle Treasure from Shetland. Things like that ought to be back here. ""Speaking as a historian, who has spent an awful lot of time researching material in places like Edinburgh and London that has to do with the history of the Highlands, I would very much like that sort of stuff back in the Highlands."" The British Museum said it had worked with National Museums Scotland to assist Western Isles local authority, Comhairle nan Eilean Siar, in developing Stornoway's Museum nan Eilean by providing six Lewis Chessmen piece on long-term loan. A spokeswoman added: ""At the British Museum the Lewis Chessmen are part of a global collection which allows the public to re-examine cultural identities and explore the complex network of interconnected world cultures. ""Each year millions of visitors, free of charge, admire the chessmen at the British Museum and they are frequently loaned for display, not only to Stornoway but to museums across the country and across the globe."" A National Museums Scotland spokeswoman said it was ""appropriate"" that objects of national significance be held within the national collections and ""safeguarded on behalf of the nation"". She added: ""For material which is of national and international importance, National Museums Scotland has both the expertise and resources to care, research, display and share the treasure now and in perpetuity. ""We continue to lend the national collections to museums across Scotland and throughout the UK and internationally, putting Scotland's history and culture on a global stage.""",['A historian has suggested artefacts found in the Highlands and Islands and held in museums outside the area could be returned via community purchases.'],"['The British Museum could be given more powers to use land for ""portable assets"", a historian has said.']",0.28571428571428575,0.15,0.14285714285714288,0.14285714285714288,25.162069315114188
"The Power Of Madonna will be the third official record from the show and will be released on Monday 26 April. The first two Glee albums have sold half a million copies each in the US with single Don't Stop Believin' going to number six in the UK singles chart. Producers say it marks ""the next official chapter in the Glee music songbook"". The album is inspired by an upcoming episode of Glee that will be based entirely around Madonna songs. Jane Lynch, who plays cheerleading coach Sue Sylvester, explained how one of the tracks comes up. ""Kurt and Mercedes give Sue Sylvester a makeover and it leads to the Madonna Vogue video. ""So we've remade the Vogue video in black and white in all the outfits, with all the dancers. It was pretty amazing."" The full track listing for The Power of Madonna is as follows: 1. Express Yourself 2. Borderline/Open Your Heart 3. Vogue 4. Like A Virgin 5. 4 Minutes 6. What It Feels Like For A Girl 7. Like A Prayer After next week's episode, The Road To Sectionals, the series is taking a two-week break on digital channel E4.",['The makers of hit American TV series Glee are to release a mini-album of Madonna cover songs.'],['Glee has announced the release of its second album.'],0.3703703703703704,0.0,0.2222222222222222,0.2222222222222222,20.731415710947662
"Vicky Golding and Max Jowett received a set of Sooty, Sweep and Soo puppets from Harry Corbett, who invented the famous puppeting trio. Their father Derek Jowett was a friend of the magician and presenter, who they say gave them the gift when learning that their mother was ill with cancer. The auction is set for 19 November. Ms Golding, who lives in Otley in West Yorkshire, said her father was an independent financial adviser to Mr Corbett, who invented Sooty in 1948 and lived in nearby Guiseley. Her mother Jackie Jowett was diagnosed with breast cancer in the early 1970s, and died from the disease aged 46 in 1980, and she said the entertainer stepped in to help the children through a difficult time. ""I remember Harry coming to our house in Otley and entertaining us with Sooty shows,"" she said. ""Knowing dad so well, he must have been touched by our plight. Max and I were only small when mum became poorly."" Memorabilia from the Sooty shows - which debuted on television in 1952 - have become highly prized, with one puppet selling for £14,500 in 2018. The three puppets have been given a guide price of £5,000 to £7,000. Charles Hanson, from Derbyshire-based Hansons Auctioneers, said this was the first time it was able to sell a full set of the vintage puppets. ""Imagine Harry himself entertaining you with a private Sooty show in your own house as a child,"" he said. ""What an amazing story and set of puppets to own."" Follow BBC East Midlands on Facebook, Twitter, or Instagram. Send your story ideas to eastmidsnews@bbc.co.uk.","[""A set of hand puppets given to siblings by the creator of a famous children's television show are expected to fetch thousands of pounds at auction.""]",['A pair of children have been given a rare set of Sooty puppets at an auction.'],0.4651162790697674,0.04878048780487805,0.3255813953488372,0.3255813953488372,25.64616498182345
"Complex operations will no longer take place at the West Cumberland Hospital in Whitehaven, the North Cumbria University Hospital Trust said. The distance between the two hospitals is almost 40 miles. A spokesman for the Royal College of Nursing (RCN) said the move ""made sense in clinical terms"". 'Understandably concerned' Out-of-hours procedures will transfer from Friday with all other high-risk surgery moving to the Cumberland Infirmary in Carlisle from 1 October. Two or three people each week will travel to Carlisle from West Cumbria for operations such as those linked to appendicitis or broken hips, the trust said. The RCN spokesman said: ""While some members of the local community may be understandably concerned at the added journey time, it is better to have a safe, high-quality service concentrated at a single site, rather than having expertise spread too thinly."" In July, the trust was put into special measures over death rates as part of the Keogh Review set up in the wake set up of shortcomings that led to a higher than expected number of deaths at the Mid Staffordshire NHS Trust. Dr Jeremy Rushmer, North Cumbria's interim medical director, said centralising high-risk surgery at one site was something that had been considered for ""a long time"". ""Concentrating complex and high-risk surgery in Carlisle has been widely agreed for some time now and following Keogh it is an absolute clinical priority for us to deliver on these promises. ""All of these sorts of operations were competing for theatre and operative time and it was very hard, spread across two sites, to deliver all of that.""",['Patients from West Cumbria requiring high-risk surgery will have to travel to Carlisle as a result of changes announced by the local NHS trust.'],['High-risk surgery in North Cumbria is to be moved to Carlisle from the Mid Staffordshire Hospital.'],0.42857142857142855,0.15,0.3333333333333333,0.3333333333333333,31.246792044221973
"The Managed Approach (MA) area in Holbeck, Leeds, allows sex workers to operate without fear of prosecution. One girl said she was asked for sex as she walked through the zone to school and head teacher Ben Mallinson said he was worried pupils could be harmed. Leeds council urged anyone with concerns to get in touch. Many students from The Ruth Gorse Academy have to walk through the managed red light district to get to school. They said it was a daily occurrence to see sex workers, used condoms and discarded needles lying around and felt at risk. One pupil who was propositioned said a man approached her and asked if she was ""open for business"". ""I was 13 and was wearing my school uniform walking to school. I barely got down the street and I was approached by a man asking if I was a prostitute,"" she said. ""I've been asked by sex workers if I was one of them as well walking back from school on a different occasion. ""It will happen to other children probably just as it happened to me and as long as the zone is there it will carry on happening."" What is the managed red light zone? Dubbed Britain's first legal red light zone, the ""managed approach"" to street sex work in Holbeck has been the subject of considerable debate since it began in 2014. It was set up to try to control the trade and has allowed street sex workers to operate freely without fear of arrest between the hours of 20:00 and 06:00. Local residents have held protests in the past, claiming the area was plagued by anti-social behaviour. Rules of the managed area have included no littering of condoms, a ban on drug use and that people should respect business and other properties. The Safer Leeds Partnership has stated crime, public disorder and anti-social behaviour would not be tolerated. An independent review in July 2020 found the community should have more of a say on how it was run, relying less on police. Another teenage boy said his friend had been asked for sex and another girl described how she had been followed and grabbed by a man. She said: ""I was really scared because I was by myself and it was dark. He was just saying 'I like you' and I was walking faster and he started walking faster."" The pupils' head teacher Mr Mallinson said he had also walked through the area and was ""gravely concerned"". ""There was extensive evidence of drugs and alcohol misuse, and experiencing that every day takes its toll on a young person's mental health and wellbeing,"" he said. ""Students should be free from harm and be able to travel to and from school without being worried for their own safety and that of their peers."" He has called for the zone to be scrapped and said if it continued, he feared a student could be abducted. Leeds City Council's deputy leader Debra Coupar said safeguarding was its highest priority. ""I would urge anyone who witnesses any form of indecency or unacceptable behaviour to please contact the police or Safer Leeds partnership immediately so a full and thorough investigation can be undertaken,"" she said. ""Along with the police, a designated Safer Leeds team also patrols the area of the Managed Approach and we will always take appropriate and firm action against any individuals involved in unacceptable behaviour. ""No incidents that are reported will ever be ignored."" Follow BBC Yorkshire on Facebook, Twitter and Instagram. Send your story ideas to yorkslincs.news@bbc.co.uk or send video here.",['Pupils living near a legal red light district have been propositioned for sex and their head teacher said he feared one of them could be abducted.'],['A teenage girl has described being approached by a man asking if she was a prostitute while walking home from school.'],0.0425531914893617,0.0,0.0425531914893617,0.0425531914893617,17.990067197519473
