text,summary
"By Ian YoungsEntertainment & arts reporter Instead of a red carpet, stars walked a green carpet (well, a strip of artificial grass) at the Oscar Wildes, dubbed the ""Irish Oscars"", on Thursday. On Wednesday there was a black carpet for the All Def Movie Awards - a cheeky response to the #OscarsSoWhite furore. More exclusive parties - and an anti-Trump rally - are to come on Friday. They are all part of a flurry of events that take place in Oscar week, allowing the film industry to congratulate itself even more and casting some of the limelight on underrepresented groups, worthy causes and brands. Irish Oscar nominee Ruth Negga and Outlander actress Caitriona Balfe were honoured at the 12th Oscar Wildes, staged by the US-Ireland Alliance at director JJ Abrams' Santa Monica HQ. Balfe was greeted at the event by fans carrying a banner reading: ""Outlander: We love you Caitriona"". She said: ""Irish people will always make a little community wherever they go and LA is no different. It's really important that you have this community that you can rely on."" Also on Thursday, the Black Women in Hollywood Awards hosted stars including Oscar nominee Viola Davis and fellow actresses Janelle Monae and Aja Naomi King. That came a day after the All Def Movie Awards, which were set up by entertainment mogul Russell Simmons last year to reward the films that Oscar forgot. He said his ceremony was worth staging again, despite the fact that many more films with black stars and black stories are nominated this year compared with the previous two years. ""There's still a lack of sensitivity on the part of the gatekeepers,"" he told BBC News. ""I love the industry. I want to see us more inclusive. I broke my neck for the last 30 years to be included, despite the fact that Hollywood's not been breaking its neck to be inclusive."" Other Oscar-related events on Thursday ranged from parties thrown by Dolby, Cadillac and Ebony magazine to a benefit concert staged by Artists for Peace and Justice. Friday is the peak day for pre-Oscar parties. There will be events to celebrate British, Australian and Italian film-makers; a cocktail reception for this year's 46 female Oscar nominees; an award show thrown by publicists; and a ceremony to celebrate Latinos in the media. But the United Talent Agency has decided not to take part in the partying this year. It has cancelled its annual pre-Oscar bash - deciding instead to hold a rally to protest at US President Donald Trump's plan for a travel ban on people coming from seven mainly Muslim countries. Jodie Foster, Michael J Fox, Cynthia Erivo and Wilmer Valderrama are among the actors who are due to give speeches. That means it is likely to garner more attention than all of the more frivolous gatherings - and will give a taste of what to expect on what is likely to be a politically-charged Oscar night. Follow us on Facebook, on Twitter @BBCNewsEnts, or on Instagram at bbcnewsents. If you have a story suggestion email entertainment.news@bbc.co.uk.","Oscar season reaches its climax on Sunday, and Hollywood's celebrities are in a final whirl of parties, dinners, award shows - and political protests."
"On Twitter, the chart looks for tweets and retweets mentioning both the artist's name and Glastonbury, including the official hashtag. For Tumblr, it keeps track of posts, reblogs and notes mentioning a show at the festival. The percentage next to each artist represents their share of the total conversation around artists playing at Glastonbury. For each act, you can click through to the relevant BBC music page to find videos, photos and further information. Data for the tracker is supplied by music analytics firm Musicmetric.","With this interactive tracker, you can follow the most talked-about artists at the 2014 Glastonbury Festival in real time."
"Doctors, midwives and pro-choice charities highlighted the issue after the BBC's Action Line website was advertised after the programme aired. Excluding abortion was ""stigmatising"", they said. The BBC said while it does not link to campaign groups there was no reason not to link to abortion advice. A spokesperson said: ""Abortion is a controversial subject across the UK, but there's no reason why the BBC cannot link to advice sites which provide information on it."" It said some groups may not be selected for Action Line links because they are ""campaigning organisations"". The episode of Call the Midwife, broadcast on 3 February, featured Jeannie, who found herself unexpectedly pregnant with her third child. Refused a legal termination, she paid an illegal provider and died from an infection. After the episode, viewers were directed to the BBC's Action Line if they had been affected by the issues raised. A joint letter from the Royal College of Midwives, the Royal College of Obstetricians and Gynaecologists, Marie Stopes UK, the sexual health advice service Brook and the British Pregnancy Advisory Service (BPAS) praised the programme for having ""repeatedly handled this issue sensitively and courageously"". But they said that people visiting the Action Line website found that abortion was not explicitly mentioned. Instead, there was a link to information about pregnancy on the NHS website - which features abortion information elsewhere. The healthcare organisations called on the BBC to include links to evidence-based information about terminations. Katherine O'Brien, head of policy and research at BPAS, said it was ""highly stigmatising to the women we care for and to the doctors and midwives who provide them with care"" to treat abortion differently from other medical procedures."" She said it was ""inadequate"" to expect women to search the NHS website after being directed to Action Line at the end of the programme. The 1967 Abortion Act established legal abortion in most of the UK, but in Northern Ireland terminations are only permitted when a woman's life is at risk or if there is a risk of permanent and serious damage to her mental or physical health. John Deighan, deputy CEO of the Society for the Protection of the Unborn Child, an anti-abortion group, said the Action Line site was right not to include links on abortion. He said: ""The issues raised in the 'Call the Midwife' programme are controversial. I can understand reservations over which helpline numbers would have been appropriate to provide."" Call the Midwife has previously won plaudits for tackling issues such as female genital mutilation, cleft lips and palates, and sickle cell disease.",The BBC has been criticised for not linking directly to information on abortion after the issue was dealt with in an episode of Call the Midwife.
"By Rebecca JonesArts correspondent One of them contains the 19th Century scientist's famous Tree of Life sketch, exploring the evolutionary relationship between species. Following an ""extensive search"", curators have now concluded they have probably been stolen. They are launching a public appeal for help in trying to find them. ""This is heartbreaking,"" Dr Jessica Gardner, the university's librarian, tells the BBC. ""We will leave no stone unturned,"" in trying to discover what has happened, she adds. The notebooks were last seen in November 2000 after ""an internal request"" to remove them from a special manuscripts storeroom to be photographed. They were taken to a temporary studio, which at the time was in a temporary building in the grounds of the university library because building work was taking place. It was only during ""a routine check"" two months later that it was discovered they were missing. ""We know they were photographed in November,"" says Dr Gardner. ""But we do not know what happened between then and the time in January 2001, when it was determined they were not in their proper place on the shelves. ""And I'm afraid there isn't anything on the remaining record which tells us anything more."" Initially librarians thought they might have been put back in the wrong place. ""My predecessors genuinely believed they had been misfiled and they would find them,"" adds Dr Gardner, who became director of library services in 2017. There were a number of ""intense"" searches over the years. They all drew a blank. Perhaps it is not that surprising given the size of the library. It is vast, containing more than 200km of shelving, roughly the distance from Cambridge to Southampton by road. It is home to more than 10 million maps and manuscripts and other objects. At the beginning of this year, Dr Gardner arranged a new search. Specialist staff combed through specific zones of the library's storage facilities. They conducted a ""fingertip"" check through 189 boxes which contain Darwin's books, drawings and letters. But still no notebooks. A new approach was needed, according to Dr Gardner. She says she was ""not willing to accept"" the notebooks would just ""turn up"". So she and her team ""completely reviewed what happened at the time and critically we took a big step back from what had become a common understanding that they had been mis-shelved. ""Reluctantly I have decided that was not the right conclusion."" 'Probably stolen' Instead, she believes: ""These notebooks have probably been stolen."" Theft, she says, ""should be ruled in as a possibility from the start and that wasn't"". Security procedures, she explains, have been ""revised and reviewed"" and ""tightened"" over the last two decades. ""Now if anything of this scale and significance was not found we would be going to the police."" Cambridgeshire Police have now been informed and the disappearance of the notebooks has been recorded on the national Art Loss Register for missing cultural artefacts. The police have also added the missing notebooks to Interpol's database of stolen artworks. 'Inside Darwin's head' In July 1837, Charles Darwin was a young man of 28. At his home in London, he wrote at the top of the page of one of his red leather notebooks, ""I think"". Then he drew a spindly sketch of a tree. He had recently returned from the Galapagos Islands aboard HMS Beagle and was working through scientific ideas inspired by his trip. ""These notebooks really are Darwin's attempt to pose to himself the question about where do species come from, what is the origin of species?"" explains Jim Secord, emeritus professor of history and philosophy of science at Cambridge University. More than 20 years later, on 24 November 1859, Darwin published a more fully developed tree of life in On the Origin of Species. ""It's almost like being inside Darwin's head when you're looking at these notebooks,"" says Professor Secord. ""They're jottings of all sorts of information that he's writing down. ""You have the sense of him working through these ideas at great speed and that kind of intellectual energy which I think the notebooks really convey. ""I'm a fan of James Joyce and it's always struck me that it's a bit like Leopold Bloom on steroids. You just get the sense of scientific imagination running really deep."" Although the notebooks have been digitised, Professor Secord says the scans can never replace the real thing. ""To have such an iconic object go missing is really a tragedy."" The notebooks themselves are small, no bigger than a postcard. They were kept in a bespoke blue box, about the size of a paperback. It is still possible the notebooks might be found. ""We won't stop looking,"" says Dr Gardner. But it will take another five years to complete a full search of the remaining shelves and storage rooms. In the meantime, the library is asking the public for help. ""There are good examples where things have been found, thanks to the help of the public,"" says Dr Gardner. ""So I would really appeal to members of the public, former staff, researchers, anyone who might have information which would shed light. But Dr Gardner is reluctant to speculate where the notebooks might be. ""It's possible they are under a bed, that's the best case scenario, someone has found they can't sell them or they're just holding on to them,"" she says. ""This is the time to just safely, even anonymously, get in touch. ""It's those new leads we're looking for, with the help of the police, in order to help recover these for the nation."" Anyone who may have information about the missing notebooks is asked to contact Cambridge University Library, via email at ManuscriptAppeal@lib.cam.ac.uk or Cambridgeshire Police. Who was Charles Darwin? Charles Darwin was an English scientist - naturalist, geologist and biologist - best known for his work on the theory of evolution by natural selection. His groundbreaking work, On the Origin of Species, was published in 1859 and changed the way we think about the natural world. At the time it was highly controversial, as it provided evidence that certain animals had evolved from others over time, apparently best fit for their surroundings. This was at odds with the long-established religious belief that God had created all creatures, great and small. Darwin studied the divergence of 18 species of passerine birds [""Darwin's finches""] in the Galápagos Islands, in the Pacific. He noted the remarkable diversity in beak form and function. ""Light will be thrown on the origin of man and his history,"" he wrote, as a result. In his second seminal publication, 1871's The Descent of Man, Darwin applied his theory to the evolution of humans, suggesting we share a common ancestor with the great apes. (Homo sapiens are now believed to have evolved alongside orangutans, chimpanzees, bonobos, and gorillas.) Simple yet profound, his theory is one of the most influential scientific ideas ever conceived. Even today, its conclusions and implications have an impact on religion, politics, economics and art, as well as our understanding of the world around us. Follow us on Facebook, or on Twitter @BBCNewsEnts. If you have a story suggestion email entertainment.news@bbc.co.uk.","Cambridge University Library has announced that two notebooks written by Charles Darwin, worth many millions of pounds, have been missing for 20 years."
"They praised her ""finely tuned business acumen"" for expanding her fashion empire into a business with a £30m turnover and a staff of 100. Editor Matthew Gwyther accepted that some may ""scoff"" at the fact that the former Spice Girl came top. But he said she had created ""a company that is both real and wildly successful"". Gwyther admitted ""some will say she's never been taught how to cut a pattern, or iron a pleat on a fashion course... Doubters will claim she's just the wife of the world's most famously over-tattooed ex-footballer. It's all come to her far too easily."" But he pointed out that ""celebrity has long been a powerful commercial tool"" and called her ""an adept exploiter of her own celeb value"". And he said doubters could not argue with the figures as she has achieved - a sales growth of 2,900% and employment growth of 3,233% over the past five years, adding ""her numbers are impressive"". The former Spice Girl launched her fashion label in 2008 and by 2011, she won designer brand of the year at the British Fashion Awards. In September, she opened her first shop in London's Mayfair. Her company includes a lower-priced Victoria line and she also sells luxury handbags for prices up to £18,000 each. The magazine estimated her wealth at £210m.",Victoria Beckham has topped a list of Britain's top 100 entrepreneurs by Management Today magazine.
"The actor is suing publisher News Group Newspapers (NGN) over a 2018 article that alleged he was violent and abusive towards his ex-wife Amber Heard. At a preliminary hearing on Wednesday, the newspaper group said he sustained the injury during ""an alcohol and drug-addled rage against Ms Heard"" in 2015. But he claims his finger was fractured when she threw a glass bottle at him. The couple met in 2011, married in 2015 and settled their divorce out of court in 2017. Ms Heard, who is giving evidence in support of The Sun, has accused her ex-husband of grabbing, shoving and strangling her while they were on holiday in Australia. She claims he ""severely injured his finger, cutting off the top"" while he was smashing a telephone against a wall, according to NGN's barrister Adam Wolanski QC. But Mr Depp claims Ms Heard threw a glass bottle at him, which smashed and fractured his finger, before she put ""a cigarette out on [Mr Depp's] right cheek"". Mr Wolanski said the accounts of what happened were ""diametrically opposed"" and claimed Mr Depp's version of events was undermined by texts he later sent to his doctor. Penelope Cruz and Winona Ryder have provided written statements that express surprise and shock at seeing him characterised as violent. According to Mr Wolanski, Ms Heard believes her ex-husband is ""leaking evidence which he thinks supports his case into the press"". It will be decided at another preliminary hearing on Friday whether the two-week trial will begin on Monday. Neither Mr Depp nor Ms Heard attended Wednesday's hearing. Follow us on Facebook, or on Twitter @BBCNewsEnts. If you have a story suggestion email entertainment.news@bbc.co.uk.",How Johnny Depp lost the top of his middle finger is proving key to a libel case he has brought against The Sun.
"By Annabel RackhamEntertainment reporter ""I was a struggling army wife going to community college who didn't know what to do with my life,"" she tells the BBC. ""I would read a lot of fan fiction on [publishing website] Wattpad and felt I had read everything so one day I decided to write a chapter."" That chapter, the start of a story based on One Direction singer Harry Styles, would eventually be turned into a book series and now a Hollywood film. Now 29, the Ohio native has published five books in the After series and three other novels. 'I couldn't even use my own name on Twitter' The story of a relationship between college student Tessa Young and Harry Styles (who would become Hardin Scott in print) was Anna's passion project as a huge One Direction fan. ""When I started I had no followers but I did it for fun,"" Todd says. ""After I wrote the first chapter I wanted to know what happened so every day I would write a chapter and it became more popular. ""I could see the numbers go up and when I tried to make a Twitter account I couldn't even use my own name because all these fan accounts already existed - I realised people actually cared and loved it. ""Wattpad contacted me and said publishers and agents had reached out, I was even getting messages from agents and didn't understand what was happening. ""I went to New York and met with four publishing houses and there was an auction - every publisher wanted me to take down my online chapters and I didn't want to do it. ""I kept saying no and they gave in."" Todd wanted to keep her work online so that new people found it and also so she could read comments. To date, her online version has received over 1.5 billion views, whilst her published book has sold over 11 million copies worldwide and has been translated into 30 languages. After: The Movie Todd is three weeks into her role as producer on After: The Movie and speaks to the BBC from the set, which is based in Atlanta, Georgia. ""Being here feels amazing and really surreal, my entire life has changed. It's crazy seeing these characters come to life and I've been very involved in the re-writes and casting."" The lead, Hardin Scott is played by Hero Fiennes Tiffin, who is best known for playing young Tom Riddle in Harry Potter and the Half Blood Prince. He is also the nephew of actors Ralph and Joseph Fiennes. His co-lead, Josephine Langford, who also has famous connections as the sister of 13 Reasons Why actress Katherine, plays Tessa Young. Another important factor for Todd was having a strong female team, in light of the lack of female representation in the Hollywood film industry. ""Our team and crew are nearly all women, so we understand the story and know how to portray those women. ""It's been incredible - we've had a lot of crew members say they've never worked with this many women on a film before."" Asked if there might be a cameo from Harry Styles, Todd says it's unlikely, but his management know about the fan fiction and the film production. ""Sony (who manage One Direction) paid a writer to make the first original fan fiction about the band - I can't imagine they were upset (to find out about her work)."" And has she met the man himself? ""No! I wish I would have met the band in an organic way - I don't want to make them feel like they have to meet me because I'm a fan girl,"" she says. Advice from EL James Anna Todd is not the first fan fiction writer to have secured a publishing deal and film rights from their work. She's become friends with Fifty Shades author EL James, whose writing started out as a take on Stephanie Meyer's Twilight series and ended up as a million dollar franchise. Todd says their friendship influenced her decision to bring out three books before the After film came out, so she wasn't remembered for only writing One Direction fan fiction. ""With EL James - she and I have become friends now and she told me: 'No matter what I write now people talk about 50 Shades.' ""It's good that I've put out different books apart from After - and before the film comes out."" Fandoms as ""obsessive"" The decision to diversify her writing wasn't because Todd was worried about some of the negative connotations that come with online fandom, but this opinion is something she wants to change. ""Ironically, people who called me obsessive would get into a fight over a football game,"" she says. ""You wouldn't say that to someone who queued overnight for sports tickets or a new Apple product, but you'll have a go at teenage girls who like One Direction?"" She says if it wasn't for fandoms she would ""never have been able to publish a novel"". ""For me, One Direction is the only fandom I've been in and I made so many friends. ""The internet can help you come out of your shell and gives you a chance to make friends who have the same passion as you, it's a real community."" Turns out, if you're really lucky, that community can also get you a book and film deal. Follow us on Facebook, on Twitter @BBCNewsEnts, or on Instagram at bbcnewsents. If you have a story suggestion email entertainment.news@bbc.co.uk.","At 24 years old, Anna Todd felt her life had come to a bit of a standstill."
"The 56-year-old, who has been at the theatre for a decade, said he would leave at the end of March 2015. ""It's been a joy and a privilege to lead the National Theatre for 10 years and I'm looking forward to the next two,"" Sir Nicholas said. Executive director Nick Starr announced he would also be leaving the company in 2014. Sir Nicholas started his tenure at the National in April 2003, taking over from Sir Trevor Nunn. ""I have the most exciting and most fulfilling job in the English-speaking theatre,"" he said in a statement. ""After 12 years it will be time to give someone else a turn to enjoy the company of my stupendous colleagues, who together make the National what it is,"" he added. Starr, who has been executive director since 2002, said it would be ""a wrench"" to leave the theatre. ""I want to make room for the next generation, and it's time for me to plough new furrows,"" he said. John Makinson, chairman of the National Theatre, said it was ""a sad moment"" for the theatre. ""Nick Hytner and Nick Starr have led the National Theatre to undreamt levels of creative and commercial success over the past decade,"" he added. The position will be advertised next week and a replacement will be announced in autumn 2013.",Sir Nicholas Hytner has announced he will be stepping down as director of the National Theatre in London.
"The autumn show at Tate Britain will feature more than 200 paintings and other artefacts dating back 400 years. ""It's been the most difficult project I've worked on,"" admitted curator Alison Smith at Monday's launch event. ""The real challenge was selecting the material to make a wonderful show without being celebratory of empire. ""It's been a gradual process of refining and selecting. We've had intense debates about what to include."" Opening on 25 November, the show will feature art from across the British Isles, North America, the Caribbean, the Pacific, Asia and Africa. The work of contemporary British artists, including Hew Locke and Andrew Gilbert, has been included ""to offer fresh interpretations of colonial imagery and confront the problematic legacies of Empire in the present day"". Dr Smith said the exhibition would present facts and let the viewer make up their own minds. There are plans to set up a screen showing people's responses to some of the exhibits. ""We don't want to be didactic - we want to bring people into the exhibition to allow them to bring their own experiences and memories,"" she said. Among the paintings on show will be Lady (Elizabeth) Butler's 1879 oil painting The Remnants of an Army, showing on horseback the man who was thought to be the only survivor of the 1842 retreat from Kabul during the First Afghan War. The painting has not been shown for more than 50 years and is being restored for the exhibition. It was part of the original art collection that Henry Tate, an industrialist who had made his fortune in sugar, used to found the Tate Gallery. Dr Smith said: ""Lady Butler belonged to a group of thinkers who were critical of British colonial policy and this was partly produced to show history repeating itself with disastrous consequences - though at the time it was seen to be a heroic image of endurance and survival at the very edges of the empire."" Tate director Sir Nicholas Serota said: ""This is an exhibition that will open up some quite difficult issues. It's a beginning rather than an end."" Artist and Empire is at Tate Britain 25 November 2015 - 10 April 2016.","An exhibition about art and the British Empire has been a challenge to put together because of its sensitive subject matter, its curator says."
"By Mark SavageBBC music reporter ""I felt like I'd regressed 20 years and gone to my first concert,"" enthuses the DJ. ""He was incredible. Just celebrated his 80th birthday and his voice was still great, so I felt really, really privileged."" Under normal circumstances, Nelson wouldn't be treated to a private audience with a singing knight of the realm. But these are abnormal times - and there was a plan afoot. This Sunday should have been the 10th instalment of BBC Radio 2 Live In Hyde Park - a ""festival in a day"" that sees the nation's biggest radio station throw a huge party for 50,000 fans in central London. This year's line-up was signed and sealed at the start of 2020, but it soon became apparent that coronavirus was going to play havoc with the live music industry. 'Hugely different' ""A lot of us realised in March that things were going to be hugely different,"" says Radio 2's head of music Jeff Smith. ""And I thought to myself, 'We need to make some plans'."" Almost immediately, he says, he ""had a vision that we would try to replicate the feel of a park or an outdoor event in the context of a virtual concert"". The search began for an alternative venue - one sufficiently secluded to stop crowds gathering, but big enough to accommodate the articulated trucks the BBC would need to build a set and film the show. Once the location was identified (an undisclosed but impressive manor house outside London), Smith went back to the artists. Some had to pull out, but the core line-up remained intact. And so, this weekend, audiences will get to see and hear Sir Tom playing in the open air alongside The Killers, Craig David, Chic, Sheryl Crow, The Pretenders, Erasure and McFly for Radio 2 Live At Home. ""Let's be honest, we've actually provided them with a decent backdrop,"" says Nelson, who will host the TV coverage with Jo Whiley. ""I've seen enough bookshelves to last a lifetime."" Pulling the concert together was no easy task. The crew had to be kept to a bare minimum, and every performer had to have Covid-19 tests and temperature checks on site. ""The risk assessment was about 35 pages long,"" says Rhys Hughes, head of content for the BBC's Live Music team. But even after months of planning, Hughes was ambushed by the one thing he couldn't account for - the British weather. ""We caught the back of Storm Ellen as we were building the set,"" he says. ""The crew had 50 or 60mph winds, torrential rain and lightning, and a couple of trees went down."" Chrissie Hynde of The Pretenders had to perform her soundcheck in the middle of a downpour - but when it came to filming the actual performances, ""the weather gods smiled on us and we just about got away with it"". For many of the performers, the concert was the first chance they'd had to perform live in months - albeit without an audience. ""It was a bit surreal, if I'm honest,"" says Rebecca Ferguson, who recorded her half of a duet with US-based Nile Rodgers on the day. ""It felt a bit like I was partying alone in a field - but I had my mum dance about and had fun on my own. ""Just to get out there and sing again... I felt so grateful to be able to do what I love."" For Nelson, watching the performances felt ""strangely intimate"". ""It's very naked for the artists because there was no feedback from the audience. So they had to be seasoned performers who could still turn it on."" Some, like Erasure's Andy Bell, were inspired by the scenery. ""It really was an immersive wildlife experience,"" he says, ""with actual butterflies and bees darting around the flowers - so you may see a few little creatures photobombing the set!"" Others, like McFly, were transported back to their early days as a band. ""The first gig I ever did was for my nan's birthday in the garden like this,"" observes bassist Dougie Poynter. ""Yeah, I've done a few of these,"" replies his bandmate Danny Jones. ""You know, when your mum goes, 'Why don't you play at the barbecue tonight with your band'?"" Sheryl Crow's 'portable audience' However, the lack of an audience posed a challenge for Hughes. How to capture the show on film without it feeling sterile? ""I've seen a bit of footage of socially-distanced country shows in venues in America and it just looks awful,"" he confesses. ""They're in a 4,000-capacity venue with 300 people inside and it can't be a great experience. ""So it's difficult to get that atmosphere, and we had to concentrate on the music and how we film and record that, to shoot it tight and make the visual backdrop look interesting for the audience."" Sheryl Crow, filming at her home in Nashville, had a more creative solution to the problem. ""As there was no actual audience I thought I'd bring my own on a little electronic speaker which let me play in some clapping sounds,"" she says. ""It wasn't quite a stadium roar, but a bit of fun for the performance."" The American acts all brought an extra touch of glamour - with The Killers playing a set on top of Caesar's Palace in Las Vegas and Gregory Porter performing to panoramic views of Los Angeles from the roof of the Capitol Records building (accompanied, virtually, by the BBC Concert Orchestra). The footage looks spectacular, providing a breath of fresh air after months of lo-fi live streams. ""Live from Lady Gaga's kitchen - we've all probably had enough of that,"" laughs Hughes. But the Live At Home concert also highlights a more serious problem - the future of the live music industry. With concerts cancelled all summer long, and for the foreseeable future, up to 60% of jobs in the sector could be lost. For many of the crew working on Radio 2's show, from the caterers to the stage hands, it was the first job they'd had all year. ""Some of them said they'd had job offers in Dubai,"" says Nelson. ""Another guy hadn't done anything. The caterers were saying normally they'd be doing festivals. So it hit home to me how strangling Covid is for live performances. ""It's really cut the guts out of the live music industry."" No-one really wants to repeat this socially-distanced version of the festival next summer - and the government has just announced plans to trial mass testing for audiences for indoor and outdoor venues - but the possibility is always there. ""Who really knows?"" says Smith. ""In my head, I'm planning for next year. I've got headliners. But we just don't know where those people will be at that particular time."" Hughes says everyone in the live music sector is ""watching the money to see what happens with football"". ""If we're in a position where football stadiums are full again by the end of the season next May, then hopefully things will be good. If we get a second spike, I think all bets are off for 2021."" But for now, Smith is optimistic that audiences will enjoy the alternative festival - even if they're missing out on the ""trestle tables and the hampers in the park"". ""I'm not sure this is better than Hyde Park would be,"" he says. ""But in many ways I think we've replicated what that should feel like. ""So instead of feeling like an excuse and an apology, we've made a virtue of it."" Radio 2's Live at Home festival will be broadcast this weekend on BBC Radio 2, BBC Sound and BBC iPlayer, with TV highlights on BBC Two. Follow us on Facebook, or on Twitter @BBCNewsEnts. If you have a story suggestion email entertainment.news@bbc.co.uk.","Two weeks ago, in a walled garden in Hertfordshire, Sir Tom Jones played a greatest hits set to an audience of crickets, butterflies and Trevor Nelson."
"The concert in Carnegie Hall was announced on 10 January as a retrospective of Bowie's life. But hours later, the singer's family announced his death from cancer. The concert then quickly sold out. Among the acts performing were the Flaming Lips, the Pixies, Debbie Harry, Cyndi Lauper and former REM singer Michael Stipe. Demand was so high that a second concert was added for Friday night at Radio City Music Hall. It will be broadcast online. David Bowie obituary Bowie's life in pictures ""God bless David Bowie,"" Jakob Dylan said after performing one of the singer's most recognized songs, Heroes. Another of his hits, Starman, brought the crowd to its feet, in a performance by Blondie leader Debbie Harry. Heart's Ann Wilson got the audience moving with Let's Dance. The Flaming Lips performance saw singer Wayne Coyne wearing a suit of lights sat atop the shoulders of a band mate dressed as Chewbacca to sing Life on Mars. But Cyndi Lauper's version of Suffragette City and Laurie Anderson's take of Always Crashing in the Same Car seemed to have failed to impress the public. Other hits such as Rebel, Rebel and Life on Mars, and some more obscure songs, were also performed. Carnegie Hall was where Bowie made his New York debut in 1972, a city where he would live for 20 years. The annual tribute concerts, that have previously focused on acts including Bob Dylan, Bruce Springsteen and Joni Mitchell, were set up to raise money for charity. Organisers were overwhelmed by requests by performers keen to take part after Bowie's death. ""We felt kind of awkward because we are usually so humbly grateful to anyone who wants to participate in this,"" producer Michael Dorf said. One scheduled act, hip-hop band The Roots, pulled out of the shows on Thursday, after accusing another unnamed group of refusing to allow them to use their equipment.","An all-star tribute concert to David Bowie, announced shortly before he died, has been held in New York."
"Evaristo became the first black woman to win the prestigious award this year, sharing it with Margaret Atwood. In its Turner Prize coverage on Tuesday, a BBC newsreader referred to Atwood but not Evaristo. The BBC said presenter Shaun Ley's phrasing had been ""unscripted"" and ""apologised for the offence caused"". The item focused on the decision of the four artists nominated for the Turner Prize to share the award between them. Discussing their decision on Tuesday night, Ley said: ""Now, this is a bit different from the Booker Prize earlier in the year where the judges couldn't make up their minds, so they gave it to Margaret Atwood and another author, who shared the prize between them."" A BBC spokesman said: ""Our presenter was speaking live when he made the comparison between the Turner and Booker prize results. ""This part of the item was unscripted and he didn't say Bernardine Evaristo's name at the time. We apologise to her for the offence caused."" Viewing figures show around 191,000 people were watching the news channel at the time. A clip was uploaded to Twitter by a campaign group which promotes diversity in literature, who described Ley's comments as ""not good enough"". Evaristo herself then urged her 12,000 plus Twitter followers to share the video, commenting: ""How quickly and casually they have removed my name from history - the first black woman to win it. This is what we've always been up against, folks."" Follow us on Facebook, or on Twitter @BBCNewsEnts. If you have a story suggestion email entertainment.news@bbc.co.uk.","The BBC has apologised for referring to Booker Prize joint-winner Bernardine Evaristo as ""another author"" without naming her directly."
"By Tim MastersEntertainment correspondent, BBC News Launching the first two episodes at London's Olympia, Moffat pleaded with journalists to keep the show's secrets under wraps. The opener sees Matt Smith's Doctor reunited with Karen Gillan's Amy Pond, Arthur Darvill's Rory and Alex Kingston's River Song in 1960s America. The quartet team up with President Nixon to fight a new alien threat. The aliens - partly inspired by Edvard Munch's The Scream - are introduced in the two opening episodes, The Impossible Astronaut and Day of the Moon. The programmes, which feature scenes shot in the Utah desert last year, will be shown on BBC One later this month. ""To be honest, it's darker than any other opener of a season,"" said Moffat, who wrote both episodes. ""We've been pretty dark before in Doctor Who. But we're coming in from the dark side just because we haven't done it that way before."" Yet Moffat, who took over as lead writer and executive producer, said he did not think the shows were too scary for children. ""First of all, you make Doctor Who frightening to appeal to children. It's the children who find it frightening, not the adults. ""Children absolutely rank Doctor Who stories in order of frightening-ness - that's what it's about. ""You put the jokes in and the silly bits in for the adults and you put the scares in for the kids. I've got two kids of my own and I'd never do anything I didn't think was acceptable for them. ""Having said that, one of them does tend to sleep on our bedroom floor."" Future episodes will feature such guest stars as model Lily Cole, Downton Abbey's Hugh Bonneville as a pirate and ex-Coronation Street actress Suranne Jones. The latter will appear in a story called The Doctor's Wife, written by fantasy author Neil Gaiman. 'Tease, don't tell' For the first time this year's season is being split in two. The first seven episodes will air from 23 April, with the final block of six broadcast in the autumn. ""If you run for 13 weeks you can start to feel as though you can miss one episode and it'll be okay,"" Moffat said. ""We don't want that feeling. We stop for a few weeks and let you all worry about what's happening and then come back."" Moffat went on to ask journalists to avoid spoilers, saying it would be ""a lot more fun for the kids"" if nothing was given away. ""Tease them but don't tell them,"" he pleaded. And asked about plans for Doctor Who's 50th anniversary in 2013, he would only say: ""Yes, there are thoughts...""",Doctor Who boss Steven Moffat has said the new season of the sci-fi show kicks off in a darker style than usual.
